datetime,rmssd,coverage,hf,lf,lf_hf_ratio
2026-01-11 22:50:00,36.999,0.941,179.354,1820.846,
2026-01-11 22:55:00,35.805,1.0,194.962,188.124,
2026-01-11 23:00:00,36.636,0.967,184.615,459.666,
2026-01-11 23:05:00,43.521,0.996,239.723,446.19,
2026-01-11 23:10:00,45.009,0.995,291.233,1028.909,
2026-01-11 23:15:00,36.633,0.987,119.714,820.349,
2026-01-11 23:20:00,33.564,1.007,142.902,607.294,
2026-01-11 23:25:00,31.841,0.859,107.488,1825.443,
2026-01-11 23:30:00,26.572,1.007,105.141,359.095,
2026-01-11 23:35:00,28.617,0.946,74.741,500.494,
2026-01-11 23:40:00,28.589,1.003,131.482,144.827,
2026-01-11 23:50:00,48.852,1.002,347.99,389.175,
2026-01-11 23:55:00,29.75,1.003,162.323,261.6,
2026-01-12 00:00:00,27.458,0.98,134.045,195.85,
2026-01-12 00:05:00,25.17,1.002,106.094,189.961,
2026-01-12 00:10:00,35.432,0.952,185.59,718.642,
2026-01-12 00:15:00,41.219,0.961,242.932,239.718,
2026-01-12 00:20:00,44.657,0.975,355.697,544.703,
2026-01-12 00:25:00,48.701,0.983,357.078,297.411,
2026-01-12 00:30:00,46.126,0.997,361.836,159.257,
2026-01-12 00:35:00,49.36,0.941,340.46,544.552,
2026-01-12 00:40:00,42.02,0.974,257.373,254.86,
2026-01-12 01:00:00,30.11,0.982,121.892,429.639,
2026-01-12 01:05:00,34.966,0.949,165.852,1150.35,
2026-01-12 01:10:00,37.051,0.939,171.128,620.975,
2026-01-12 01:15:00,35.527,0.987,127.117,447.768,
2026-01-12 01:20:00,35.56,0.991,179.153,660.252,
2026-01-12 01:25:00,39.05,1.0,160.13,195.533,
2026-01-12 01:30:00,29.135,0.94,115.292,643.82,
2026-01-12 01:35:00,47.285,0.902,295.281,219.463,
2026-01-12 01:40:00,36.181,0.985,258.058,356.261,
2026-01-12 01:45:00,28.968,0.972,147.967,171.117,
2026-01-12 01:50:00,36.648,0.93,180.571,460.712,
2026-01-12 01:55:00,32.145,1.001,188.623,177.938,
2026-01-12 02:00:00,28.151,1.006,122.712,211.329,
2026-01-12 02:05:00,31.602,1.0,201.142,999.874,
2026-01-12 02:10:00,31.124,0.988,176.718,268.702,
2026-01-12 02:15:00,30.851,0.986,119.477,534.36,
2026-01-12 02:20:00,36.047,0.946,190.116,953.007,
2026-01-12 02:25:00,28.055,0.983,107.042,274.661,
2026-01-12 02:30:00,31.875,0.971,134.524,387.514,
2026-01-12 02:35:00,29.346,0.974,133.772,885.266,
2026-01-12 02:40:00,30.635,0.927,97.031,409.233,
2026-01-12 02:45:00,28.093,0.968,102.113,683.976,
2026-01-12 02:50:00,33.495,0.965,121.652,1038.556,
2026-01-12 02:55:00,28.242,0.911,132.177,203.346,
2026-01-12 03:00:00,43.028,0.955,357.448,608.618,
2026-01-12 03:05:00,43.068,1.003,257.805,791.789,
2026-01-12 03:10:00,41.748,0.953,201.627,980.197,
2026-01-12 03:15:00,47.536,1.005,294.673,1294.662,
2026-01-12 03:20:00,20.139,0.999,35.782,589.282,
2026-01-12 03:25:00,55.98,0.935,293.974,2308.901,
2026-01-12 03:30:00,43.828,0.987,185.311,1018.523,
2026-01-12 03:35:00,49.276,0.973,157.294,363.95,
2026-01-12 03:40:00,49.947,0.939,296.106,2652.708,
2026-01-12 03:50:00,65.43,0.999,684.899,1445.665,
2026-01-12 03:55:00,55.496,0.969,410.219,3679.347,
2026-01-12 04:00:00,66.584,0.992,775.365,1032.858,
2026-01-12 04:05:00,53.944,1.003,385.726,390.515,
2026-01-12 04:10:00,54.494,1.005,457.707,314.77,
2026-01-12 04:15:00,52.879,1.001,483.465,357.101,
2026-01-12 04:20:00,54.472,1.002,429.536,551.119,
2026-01-12 04:25:00,55.471,0.989,442.801,296.46,
2026-01-12 04:30:00,54.98,0.979,431.783,685.712,
2026-01-12 04:35:00,54.221,0.991,385.069,3124.386,
2026-01-12 04:40:00,43.374,0.969,245.458,671.828,
2026-01-12 04:45:00,44.815,0.962,321.367,2333.501,
2026-01-12 04:50:00,49.326,0.901,192.879,1028.584,
2026-01-12 22:15:00,22.745,0.862,56.672,608.721,
2026-01-12 22:20:00,24.19,0.986,76.478,451.622,
2026-01-12 22:25:00,36.223,0.925,212.983,236.669,
2026-01-12 22:30:00,34.897,0.977,233.211,224.534,
2026-01-12 22:35:00,25.482,0.932,130.025,195.944,
2026-01-12 22:40:00,24.885,0.932,102.504,126.647,
2026-01-12 22:45:00,25.736,0.983,120.949,245.822,
2026-01-12 22:50:00,24.141,1.004,103.153,121.56,
2026-01-12 22:55:00,24.385,1.007,110.833,188.412,
2026-01-12 23:00:00,26.474,0.945,200.57,1303.02,
2026-01-12 23:05:00,20.936,1.006,77.599,143.669,
2026-01-12 23:10:00,17.59,1.001,61.116,88.899,
2026-01-12 23:15:00,17.401,0.989,52.564,181.984,
2026-01-12 23:20:00,16.826,1.003,41.302,111.964,
2026-01-12 23:25:00,19.658,0.972,67.512,520.542,
2026-01-12 23:30:00,21.042,0.98,58.613,661.084,
2026-01-12 23:35:00,20.602,0.989,53.476,519.37,
2026-01-12 23:40:00,24.539,1.003,92.243,650.536,
2026-01-12 23:45:00,24.023,0.957,67.893,517.23,
2026-01-12 23:50:00,18.898,0.981,56.235,421.186,
2026-01-12 23:55:00,14.933,0.974,30.158,237.848,
2026-01-13 00:00:00,19.224,0.93,31.484,420.89,
2026-01-13 00:05:00,15.088,1.004,29.577,473.06,
2026-01-13 00:10:00,19.754,0.937,50.676,258.249,
2026-01-13 00:15:00,21.331,0.986,75.987,358.736,
2026-01-13 00:20:00,20.718,1.002,80.348,97.368,
2026-01-13 00:25:00,25.565,0.881,73.103,488.654,
2026-01-13 00:30:00,20.601,0.998,64.683,127.788,
2026-01-13 00:35:00,23.901,1.006,92.573,156.049,
2026-01-13 00:40:00,24.34,1.001,99.365,118.938,
2026-01-13 00:45:00,26.674,1.001,117.448,189.892,
2026-01-13 00:50:00,29.08,1.005,127.372,192.148,
2026-01-13 00:55:00,28.393,1.002,161.055,227.163,
2026-01-13 01:00:00,27.647,1.0,138.08,137.039,
2026-01-13 01:05:00,27.724,0.952,108.943,1664.616,
2026-01-13 01:10:00,29.961,0.976,189.82,1113.234,
2026-01-13 01:15:00,30.332,0.986,126.741,749.49,
2026-01-13 01:20:00,35.517,1.003,179.568,656.716,
2026-01-13 01:40:00,28.926,0.864,93.585,540.303,
2026-01-13 01:45:00,24.963,0.933,102.002,638.59,
2026-01-13 01:50:00,21.267,1.004,94.041,193.585,
2026-01-13 01:55:00,22.817,0.983,95.727,870.025,
2026-01-13 02:00:00,20.114,1.003,78.437,103.025,
2026-01-13 02:05:00,20.362,1.003,55.029,96.814,
2026-01-13 02:10:00,23.702,0.915,76.002,1126.293,
2026-01-13 02:15:00,26.804,0.998,109.932,206.394,
2026-01-13 02:20:00,27.709,0.931,99.164,1159.621,
2026-01-13 02:25:00,25.317,1.004,119.974,162.316,
2026-01-13 02:30:00,27.064,0.962,105.251,144.951,
2026-01-13 02:35:00,23.3,0.968,63.258,796.457,
2026-01-13 02:40:00,22.521,0.959,96.239,335.533,
2026-01-13 02:45:00,25.635,0.974,118.537,206.528,
2026-01-13 02:50:00,25.51,0.945,133.838,210.595,
2026-01-13 02:55:00,26.534,0.925,127.358,1608.157,
2026-01-13 03:00:00,29.117,0.934,118.849,876.743,
2026-01-13 03:05:00,29.404,0.937,166.527,1033.829,
2026-01-13 03:10:00,29.911,0.996,131.106,671.95,
2026-01-13 03:15:00,28.833,0.982,180.543,586.707,
2026-01-13 03:20:00,20.368,0.975,70.89,510.521,
2026-01-13 03:25:00,30.854,0.961,178.685,526.976,
2026-01-13 03:30:00,23.622,0.929,90.637,650.126,
2026-01-13 03:35:00,16.765,0.973,35.752,423.795,
2026-01-13 03:40:00,19.307,0.97,83.558,683.662,
2026-01-13 03:50:00,27.53,0.985,141.411,377.355,
2026-01-13 03:55:00,24.299,0.997,82.564,145.8,
2026-01-13 04:00:00,23.601,0.924,97.826,579.67,
2026-01-13 04:05:00,26.317,1.005,127.556,262.721,
2026-01-13 04:10:00,26.127,1.002,126.867,154.41,
2026-01-13 04:15:00,21.753,0.996,70.357,216.015,
2026-01-13 04:20:00,28.622,0.978,96.784,434.944,
2026-01-13 04:25:00,30.205,0.959,170.875,263.758,
2026-01-13 04:30:00,28.184,0.989,138.701,393.458,
2026-01-13 04:35:00,26.111,0.954,103.301,756.158,
2026-01-13 04:40:00,26.689,0.957,93.272,775.312,
2026-01-13 04:45:00,20.682,0.964,57.666,377.866,
2026-01-13 04:50:00,29.353,0.997,67.056,270.478,
2026-01-13 04:55:00,20.288,0.945,54.526,352.955,
2026-01-13 05:00:00,27.397,1.0,118.832,457.724,
2026-01-13 05:05:00,31.71,0.929,150.323,405.75,
2026-01-13 05:10:00,49.014,0.959,348.924,1007.665,
2026-01-13 05:15:00,32.466,1.005,143.209,1436.829,
2026-01-13 05:20:00,37.263,0.94,180.465,958.569,
2026-01-13 05:25:00,41.421,0.961,245.27,2427.189,
2026-01-13 05:30:00,35.855,0.994,193.386,583.973,
2026-01-13 05:35:00,37.246,1.003,215.922,555.723,
2026-01-13 05:40:00,40.195,0.944,222.747,1614.877,
2026-01-13 05:45:00,44.454,0.783,365.818,360.554,
2026-01-13 22:35:00,24.21,1.005,59.928,1999.567,
2026-01-13 22:40:00,27.089,0.935,128.754,974.231,
2026-01-13 22:45:00,32.173,1.006,177.926,169.088,
2026-01-13 22:50:00,31.615,1.004,207.377,203.833,
2026-01-13 22:55:00,27.611,0.997,139.813,127.766,
2026-01-13 23:00:00,26.794,1.001,147.922,143.657,
2026-01-13 23:05:00,26.787,1.005,139.75,193.116,
2026-01-13 23:10:00,26.641,1.002,135.779,93.172,
2026-01-13 23:15:00,25.974,1.005,170.063,190.55,
2026-01-13 23:20:00,26.419,1.002,119.506,219.352,
2026-01-13 23:25:00,23.261,0.944,90.814,191.707,
2026-01-13 23:30:00,29.28,0.996,121.66,1004.866,
2026-01-13 23:35:00,27.719,1.003,124.203,556.963,
2026-01-13 23:40:00,27.94,0.96,143.991,784.729,
2026-01-13 23:45:00,25.695,0.986,101.461,950.295,
2026-01-13 23:50:00,25.135,0.986,96.375,355.633,
2026-01-13 23:55:00,19.223,0.991,55.892,561.809,
2026-01-14 00:00:00,22.904,1.003,110.534,176.564,
2026-01-14 00:05:00,25.981,1.003,128.049,122.088,
2026-01-14 00:10:00,29.326,0.871,102.922,970.165,
2026-01-14 00:15:00,27.937,0.996,149.024,432.085,
2026-01-14 00:20:00,30.568,0.997,143.068,119.315,
2026-01-14 00:25:00,30.885,1.004,191.893,170.179,
2026-01-14 00:30:00,34.779,1.002,233.72,208.99,
2026-01-14 00:35:00,31.536,1.005,189.345,151.437,
2026-01-14 00:40:00,29.857,0.947,140.258,591.957,
2026-01-14 00:45:00,28.631,0.993,126.219,1276.185,
2026-01-14 00:50:00,26.843,0.997,105.282,179.822,
2026-01-14 00:55:00,29.669,0.774,101.554,434.046,
2026-01-14 01:00:00,33.875,0.93,165.862,300.896,
2026-01-14 01:05:00,37.059,0.992,246.131,1133.57,
2026-01-14 01:10:00,30.929,0.943,91.44,245.476,
2026-01-14 01:15:00,23.79,1.005,86.538,301.406,
2026-01-14 01:20:00,26.719,1.005,80.124,194.645,
2026-01-14 01:25:00,27.24,0.904,121.875,242.167,
2026-01-14 01:30:00,28.584,1.003,279.074,178.456,
2026-01-14 01:35:00,29.868,1.004,190.956,2361.775,
2026-01-14 01:40:00,20.545,1.004,85.415,716.924,
2026-01-14 01:45:00,20.215,0.985,79.839,497.717,
2026-01-14 01:50:00,16.736,0.977,40.678,637.758,
2026-01-14 01:55:00,15.307,1.0,37.013,214.032,
2026-01-14 02:00:00,22.799,0.931,66.603,330.961,
2026-01-14 02:05:00,19.283,1.005,55.384,120.15,
2026-01-14 02:10:00,24.073,1.004,119.707,172.916,
2026-01-14 02:15:00,24.53,1.004,79.1,153.336,
2026-01-14 02:20:00,21.437,1.001,86.083,153.703,
2026-01-14 02:25:00,24.235,1.003,106.205,203.204,
2026-01-14 02:30:00,27.722,0.998,181.933,170.16,
2026-01-14 02:35:00,28.843,1.004,164.52,286.022,
2026-01-14 02:40:00,32.416,0.934,147.827,244.19,
2026-01-14 02:45:00,31.037,1.004,168.121,130.078,
2026-01-14 02:50:00,37.966,1.006,228.01,381.339,
2026-01-14 02:55:00,33.604,1.001,204.806,352.828,
2026-01-14 03:00:00,33.431,0.998,202.276,176.17,
2026-01-14 03:05:00,31.587,1.003,200.54,320.834,
2026-01-14 03:10:00,32.344,1.005,185.061,171.897,
2026-01-14 03:15:00,24.996,0.94,52.898,3542.997,
2026-01-14 03:20:00,29.804,0.775,344.54,2459.711,
2026-01-14 03:25:00,25.685,0.993,111.331,302.708,
2026-01-14 03:30:00,20.2,0.999,65.282,154.362,
2026-01-14 03:35:00,25.38,0.915,84.513,1520.809,
2026-01-14 03:40:00,31.198,0.981,110.033,1099.861,
2026-01-14 03:45:00,31.31,0.944,138.616,689.37,
2026-01-14 03:50:00,34.332,0.989,165.325,904.381,
2026-01-14 03:55:00,28.282,1.004,161.784,136.173,
2026-01-14 04:00:00,33.736,0.968,190.517,155.971,
2026-01-14 04:05:00,28.8,1.004,126.743,449.92,
2026-01-14 04:10:00,27.348,1.004,101.817,742.111,
2026-01-14 04:15:00,35.93,0.935,154.676,290.134,
2026-01-14 04:20:00,37.469,1.007,211.265,169.977,
2026-01-14 04:25:00,39.198,0.945,239.456,1539.405,
2026-01-14 04:30:00,32.154,0.935,608.506,3981.682,
2026-01-14 04:35:00,30.324,0.996,153.575,236.509,
2026-01-14 04:40:00,31.829,0.988,159.392,2662.132,
2026-01-14 04:45:00,40.902,0.936,233.108,4058.166,
2026-01-14 04:50:00,31.335,0.993,143.632,794.527,
2026-01-14 04:55:00,46.453,0.927,304.184,936.539,
2026-01-14 05:10:00,37.539,0.963,207.573,403.564,
2026-01-14 05:15:00,40.351,0.969,275.153,1389.358,
2026-01-14 05:20:00,27.655,0.924,122.388,1283.387,
2026-01-14 21:40:00,26.931,1.001,135.73,614.439,
2026-01-14 21:45:00,31.417,0.967,147.735,1287.234,
2026-01-14 21:50:00,38.673,0.914,275.547,935.712,
2026-01-14 21:55:00,38.598,0.997,267.925,259.148,
2026-01-14 22:00:00,36.479,1.004,231.88,223.107,
2026-01-14 22:05:00,42.021,1.005,310.169,286.951,
2026-01-14 22:10:00,42.6,0.998,329.197,440.493,
2026-01-14 22:15:00,42.361,1.008,282.339,246.953,
2026-01-14 22:20:00,40.789,0.994,278.214,227.601,
2026-01-14 22:25:00,41.223,0.952,321.459,2849.472,
2026-01-14 22:30:00,37.194,1.001,243.287,274.948,
2026-01-14 22:35:00,39.826,1.005,277.008,422.912,
2026-01-14 22:40:00,36.538,1.005,269.91,280.673,
2026-01-14 22:45:00,37.016,1.004,230.824,252.627,
2026-01-14 22:50:00,38.06,1.002,269.095,283.304,
2026-01-14 22:55:00,38.334,1.007,244.052,432.625,
2026-01-14 23:00:00,36.283,1.003,209.556,359.983,
2026-01-14 23:05:00,34.269,1.003,251.511,359.523,
2026-01-14 23:10:00,40.929,0.947,307.857,490.379,
2026-01-14 23:15:00,41.346,0.976,152.356,1368.663,
2026-01-14 23:20:00,34.443,0.987,148.251,538.577,
2026-01-14 23:25:00,32.805,1.006,197.054,581.98,
2026-01-14 23:30:00,31.887,0.953,161.118,364.643,
2026-01-14 23:35:00,29.666,0.943,96.576,529.079,
2026-01-14 23:40:00,22.801,0.992,65.599,233.863,
2026-01-14 23:45:00,24.767,0.943,115.074,501.765,
2026-01-15 00:00:00,38.298,0.877,179.909,261.752,
2026-01-15 00:05:00,24.459,0.934,79.19,271.275,
2026-01-15 00:10:00,32.023,0.91,121.23,222.77,
2026-01-15 00:15:00,40.768,0.963,236.353,165.783,
2026-01-15 00:20:00,39.873,1.003,277.572,182.194,
2026-01-15 00:40:00,36.744,1.004,207.948,220.499,
2026-01-15 00:45:00,42.944,1.001,236.068,366.01,
2026-01-15 00:50:00,37.624,1.006,209.364,302.044,
2026-01-15 00:55:00,44.831,1.005,310.088,307.628,
2026-01-15 01:00:00,43.672,0.916,262.391,641.003,
2026-01-15 01:05:00,50.899,0.99,402.02,965.901,
2026-01-15 01:10:00,55.017,0.956,371.633,1100.748,
2026-01-15 01:15:00,41.443,1.006,237.263,604.224,
2026-01-15 01:20:00,39.735,0.974,224.212,781.786,
2026-01-15 01:25:00,40.619,1.005,142.259,516.337,
2026-01-15 01:30:00,44.204,0.987,243.054,1952.684,
2026-01-15 01:35:00,45.481,0.965,278.862,1395.586,
2026-01-15 01:40:00,49.526,0.964,288.636,2772.951,
2026-01-15 01:45:00,51.636,0.963,351.382,704.79,
2026-01-15 01:50:00,43.918,0.99,283.415,936.633,
2026-01-15 01:55:00,32.528,0.919,118.485,1521.586,
2026-01-15 02:00:00,31.559,1.004,162.89,152.821,
2026-01-15 02:05:00,31.18,1.0,188.487,149.141,
2026-01-15 02:10:00,30.088,1.001,159.224,153.908,
2026-01-15 02:15:00,27.273,1.004,126.115,221.474,
2026-01-15 02:20:00,34.126,1.007,189.134,253.771,
2026-01-15 02:25:00,35.343,0.999,243.517,231.048,
2026-01-15 02:30:00,31.739,1.005,147.5,249.122,
2026-01-15 02:45:00,47.58,0.972,275.556,1161.526,
2026-01-15 02:50:00,31.315,0.967,169.403,301.435,
2026-01-15 02:55:00,33.253,0.992,184.493,836.8,
2026-01-15 03:00:00,36.267,0.965,181.611,1443.074,
2026-01-15 03:05:00,48.689,0.954,309.614,646.773,
2026-01-15 03:10:00,34.073,0.907,167.79,509.911,
2026-01-15 03:15:00,48.741,0.752,458.292,708.271,
2026-01-15 03:30:00,42.485,0.731,392.536,2023.83,
2026-01-15 03:35:00,36.721,0.979,238.122,950.526,
2026-01-15 03:40:00,35.817,0.909,242.576,1377.623,
2026-01-15 03:45:00,37.899,0.98,223.548,1314.762,
2026-01-15 03:50:00,33.129,0.966,145.476,979.902,
2026-01-15 03:55:00,20.18,1.002,77.733,226.694,
2026-01-15 04:00:00,27.672,0.972,130.014,520.339,
2026-01-15 04:05:00,28.566,0.922,87.459,286.962,
2026-01-15 04:10:00,34.767,0.976,179.551,781.348,
2026-01-15 04:15:00,18.12,0.976,44.795,457.784,
2026-01-15 04:20:00,26.059,0.992,164.849,434.599,
2026-01-15 04:25:00,32.408,0.962,175.718,934.293,
2026-01-15 04:30:00,48.587,0.955,466.599,737.672,
2026-01-15 04:35:00,55.488,0.984,547.96,741.113,
2026-01-15 04:40:00,37.41,0.958,251.667,1340.768,
2026-01-15 04:45:00,31.902,1.0,107.738,786.03,
2026-01-15 04:50:00,36.399,0.929,198.871,541.722,
2026-01-15 04:55:00,40.319,0.965,299.925,731.195,
2026-01-15 05:00:00,34.763,0.996,210.681,636.062,
2026-01-15 05:05:00,35.482,1.005,230.93,283.409,
2026-01-15 05:10:00,31.674,0.996,187.422,221.69,
2026-01-15 05:15:00,30.057,1.002,172.383,196.072,
2026-01-15 05:20:00,32.372,0.924,143.906,477.023,
2026-01-15 05:25:00,32.136,0.999,162.597,549.415,
2026-01-15 05:30:00,35.963,0.911,145.966,1903.347,
2026-01-15 05:35:00,36.561,0.969,172.896,757.133,
2026-01-15 05:40:00,38.519,0.952,348.959,1699.752,
2026-01-15 05:45:00,46.971,0.891,450.284,1277.522,
2026-01-15 05:50:00,35.452,1.0,355.428,2147.181,
2026-01-15 22:35:00,34.959,1.006,207.085,254.935,
2026-01-15 22:40:00,46.735,1.0,412.323,406.388,
2026-01-15 22:45:00,42.182,0.963,337.535,124.321,
2026-01-15 22:50:00,46.715,0.944,339.047,432.127,
2026-01-15 22:55:00,30.789,1.004,146.043,247.94,
2026-01-15 23:00:00,35.013,1.001,218.557,230.182,
2026-01-15 23:05:00,30.006,1.006,136.628,347.087,
2026-01-15 23:10:00,27.848,0.997,98.171,286.57,
2026-01-15 23:15:00,32.475,1.004,177.455,182.29,
2026-01-15 23:20:00,35.098,0.987,187.302,369.058,
2026-01-15 23:25:00,27.457,0.995,114.205,171.563,
2026-01-15 23:35:00,30.421,1.002,146.28,161.05,
2026-01-15 23:55:00,26.823,1.006,88.366,1508.131,
2026-01-16 00:00:00,25.335,0.972,66.023,353.763,
2026-01-16 00:05:00,30.262,0.989,108.514,1164.925,
2026-01-16 00:10:00,25.628,1.004,94.391,404.397,
2026-01-16 00:15:00,30.427,1.003,154.212,251.859,
2026-01-16 00:20:00,32.102,0.996,166.286,538.799,
2026-01-16 00:25:00,30.488,0.97,137.182,218.348,
2026-01-16 00:30:00,31.362,0.976,133.641,379.582,
2026-01-16 00:35:00,33.66,0.988,164.976,239.691,
2026-01-16 00:40:00,41.002,0.955,270.514,614.083,
2026-01-16 00:45:00,40.485,1.004,232.021,441.11,
2026-01-16 00:50:00,39.153,1.005,248.655,363.855,
2026-01-16 00:55:00,38.338,1.003,244.928,232.936,
2026-01-16 01:00:00,36.527,0.909,135.481,1287.57,
2026-01-16 01:05:00,39.261,1.005,215.886,405.887,
2026-01-16 01:10:00,41.399,0.946,202.858,1196.514,
2026-01-16 01:15:00,36.039,1.001,215.102,297.409,
2026-01-16 01:20:00,36.185,0.951,143.838,1052.104,
2026-01-16 01:25:00,37.802,0.936,189.634,262.075,
2026-01-16 01:30:00,45.012,0.978,228.729,1022.938,
2026-01-16 01:35:00,40.28,0.995,240.427,393.269,
2026-01-16 01:40:00,38.217,0.948,147.379,652.49,
2026-01-16 01:45:00,43.527,0.966,228.994,1437.296,
2026-01-16 01:50:00,35.956,0.987,194.764,859.821,
2026-01-16 01:55:00,40.711,0.97,168.789,631.712,
2026-01-16 02:00:00,36.157,0.982,200.809,566.47,
2026-01-16 02:10:00,44.311,1.007,212.374,1003.32,
2026-01-16 02:15:00,30.162,1.002,87.43,795.169,
2026-01-16 02:20:00,34.818,1.002,140.118,584.995,
2026-01-16 02:25:00,39.736,0.971,316.698,559.427,
2026-01-16 02:30:00,36.27,0.971,117.903,344.97,
2026-01-16 02:35:00,32.756,1.003,155.4,431.946,
2026-01-16 02:40:00,25.328,0.977,107.593,538.985,
2026-01-16 02:45:00,27.162,0.968,100.708,370.188,
2026-01-16 02:50:00,20.692,1.004,51.659,180.688,
2026-01-16 02:55:00,25.676,1.001,94.012,199.112,
2026-01-16 03:00:00,26.706,1.007,102.855,225.944,
2026-01-16 03:05:00,26.573,1.002,108.119,239.68,
2026-01-16 03:10:00,27.013,1.002,114.736,198.001,
2026-01-16 03:20:00,28.618,0.813,98.593,701.217,
2026-01-16 03:25:00,27.043,1.0,126.54,356.138,
2026-01-16 03:30:00,27.305,1.003,101.341,294.287,
2026-01-16 03:35:00,28.621,0.999,113.116,138.062,
2026-01-16 03:40:00,30.272,0.959,116.191,890.465,
2026-01-16 03:45:00,40.805,1.005,230.429,362.149,
2026-01-16 03:50:00,43.247,0.958,188.196,1130.857,
2026-01-16 03:55:00,48.206,0.99,335.446,613.253,
2026-01-16 04:00:00,40.349,0.874,128.02,1598.987,
2026-01-16 04:05:00,34.456,1.007,144.682,440.407,
2026-01-16 04:10:00,29.059,0.983,103.072,595.51,
2026-01-16 04:15:00,36.313,1.005,130.849,556.916,
2026-01-16 04:20:00,36.401,0.939,122.69,458.213,
2026-01-16 04:25:00,29.465,1.002,80.838,268.114,
2026-01-16 04:35:00,33.055,0.989,166.718,520.445,
2026-01-16 04:40:00,28.69,0.965,112.731,880.376,
2026-01-16 04:45:00,28.497,0.941,97.599,1285.974,
2026-01-16 04:50:00,100.362,0.901,3803.886,11956.508,
2026-01-16 04:55:00,119.901,0.807,3231.667,9750.018,
2026-01-16 05:20:00,29.431,0.956,249.591,165.503,
2026-01-16 05:25:00,42.612,0.966,279.341,358.548,
2026-01-16 23:20:00,19.23,0.975,53.255,400.432,
2026-01-16 23:25:00,19.572,0.931,98.768,334.122,
2026-01-16 23:30:00,27.736,0.721,98.094,1319.535,
2026-01-16 23:35:00,31.671,0.987,186.941,92.301,
2026-01-16 23:40:00,25.294,0.786,56.708,661.949,
2026-01-16 23:45:00,23.511,1.005,95.968,430.318,
2026-01-16 23:50:00,25.021,0.965,124.183,465.317,
2026-01-16 23:55:00,25.063,0.964,132.743,283.644,
2026-01-17 00:00:00,21.642,1.0,88.281,143.499,
2026-01-17 00:05:00,22.174,1.005,91.415,66.027,
2026-01-17 00:10:00,22.26,1.002,100.192,181.71,
2026-01-17 00:15:00,24.881,1.003,110.303,139.268,
2026-01-17 00:20:00,24.931,1.006,123.38,90.834,
2026-01-17 00:25:00,25.021,0.93,97.362,653.586,
2026-01-17 00:30:00,30.924,0.985,176.764,288.98,
2026-01-17 00:35:00,24.149,0.986,65.579,358.35,
2026-01-17 00:40:00,25.595,1.003,99.155,1002.283,
2026-01-17 00:45:00,22.163,1.004,79.526,440.014,
2026-01-17 00:50:00,20.804,1.003,59.13,1013.178,
2026-01-17 00:55:00,25.707,1.005,108.307,187.355,
2026-01-17 01:00:00,24.203,1.004,101.691,94.472,
2026-01-17 01:05:00,27.609,0.953,128.46,653.815,
2026-01-17 01:10:00,26.589,1.002,117.004,219.716,
2026-01-17 01:15:00,26.737,1.004,144.187,156.936,
2026-01-17 01:20:00,28.482,1.002,137.816,86.454,
2026-01-17 01:25:00,28.155,1.006,131.618,105.603,
2026-01-17 01:55:00,30.047,1.002,138.031,2598.644,
2026-01-17 02:00:00,15.884,0.995,57.443,1197.266,
2026-01-17 02:05:00,27.563,0.99,149.383,1078.928,
2026-01-17 02:10:00,24.848,0.902,35.261,1138.458,
2026-01-17 02:15:00,23.272,1.006,71.373,349.994,
2026-01-17 02:20:00,29.38,0.956,155.006,559.992,
2026-01-17 02:25:00,18.936,0.959,27.318,149.848,
2026-01-17 02:30:00,22.493,0.971,50.676,318.027,
2026-01-17 02:40:00,22.006,0.926,57.826,743.569,
2026-01-17 02:45:00,18.683,0.988,77.483,370.562,
2026-01-17 02:50:00,13.811,0.993,26.745,397.816,
2026-01-17 02:55:00,21.832,0.931,90.666,2071.35,
2026-01-17 03:00:00,21.017,0.988,74.35,159.376,
2026-01-17 03:05:00,19.674,0.987,51.965,997.65,
2026-01-17 03:10:00,24.199,1.001,130.043,210.323,
2026-01-17 03:15:00,24.093,1.005,100.665,163.738,
2026-01-17 03:20:00,23.871,1.004,100.393,385.493,
2026-01-17 03:25:00,22.507,0.947,121.863,429.732,
2026-01-17 03:30:00,17.308,0.992,59.321,283.877,
2026-01-17 03:35:00,18.344,0.987,69.983,274.341,
2026-01-17 03:40:00,20.774,0.992,77.944,86.478,
2026-01-17 03:45:00,20.009,1.001,77.926,85.64,
2026-01-17 03:50:00,19.568,0.997,51.053,156.435,
2026-01-17 03:55:00,20.194,1.004,72.197,264.657,
2026-01-17 04:05:00,28.63,0.997,107.584,173.427,
